customer_id,segment,product_type,channel,campaign_id,sent_date,opened,clicked,response_flag,complaint_flag,escalation_flag,engagement_score,sentiment_text,premium_bucket,tenure_months,days_since_last_contact,opt_out_flag,needs_intervention
CUST_505302,Premium,Life,Email,CAMP_007,2026-04-23,0,0,0,0,0,0.0,negative,High,96,18,0,1
CUST_644860,Basic,Home,SMS,CAMP_005,2026-03-19,1,0,1,0,0,0.6,neutral,High,14,63,0,0
CUST_150214,Standard,Life,SMS,CAMP_010,2026-03-06,1,1,0,0,0,0.65,neutral,Low,113,44,0,0
CUST_282623,Premium,Home,Phone,CAMP_005,2026-04-27,0,0,1,0,0,0.25,mixed,Low,94,41,0,0
CUST_013486,Basic,Home,SMS,CAMP_008,2026-03-25,1,0,0,0,0,0.35,mixed,Low,43,68,0,0
CUST_392119,Standard,Auto,Email,CAMP_002,2026-03-29,1,1,0,0,0,0.65,neutral,Mid,9,110,0,0
CUST_567698,Basic,Home,SMS,CAMP_007,2026-03-26,1,0,0,0,0,0.35,mixed,Low,95,22,0,0
CUST_208322,Standard,Auto,Email,CAMP_005,2026-03-27,1,0,1,0,0,0.6,neutral,Low,54,136,0,0
CUST_994748,Standard,Auto,SMS,CAMP_005,2026-04-05,1,1,1,0,0,0.9,positive,High,24,153,0,0
CUST_459083,Premium,Home,SMS,CAMP_008,2026-03-02,1,0,0,0,0,0.25,mixed,Low,52,151,1,0
CUST_096313,Standard,Life,Phone,CAMP_005,2026-04-24,0,0,1,0,0,0.25,mixed,Mid,109,35,0,0
CUST_356548,Standard,Health,Email,CAMP_001,2026-03-31,0,0,1,0,0,0.25,mixed,Mid,83,159,0,0
CUST_266934,Basic,Auto,Email,CAMP_004,2026-03-12,0,0,0,0,0,0.0,negative,Low,83,23,0,1
CUST_820360,Standard,Health,SMS,CAMP_010,2026-03-18,0,0,1,0,0,0.25,mixed,Low,62,19,0,0
CUST_004049,Standard,Home,Email,CAMP_010,2026-02-03,1,0,0,0,0,0.35,mixed,Low,19,131,0,1
CUST_927338,Standard,Life,Email,CAMP_007,2026-02-06,1,0,0,0,0,0.35,mixed,Mid,114,137,0,1
CUST_197828,Standard,Life,Email,CAMP_007,2026-04-04,0,0,1,0,0,0.25,mixed,Low,89,22,0,0
CUST_323675,Basic,Health,SMS,CAMP_003,2026-03-04,0,0,1,0,0,0.25,mixed,High,62,75,0,0
CUST_954129,Premium,Auto,Email,CAMP_008,2026-04-25,0,0,0,0,0,0.0,negative,High,87,74,0,0
CUST_881317,Basic,Health,SMS,CAMP_006,2026-03-08,0,0,0,0,0,0.0,negative,Low,44,130,0,1
CUST_126755,Standard,Auto,Phone,CAMP_001,2026-04-18,1,1,0,0,0,0.65,neutral,High,90,93,0,0
CUST_710481,Premium,Health,SMS,CAMP_010,2026-04-04,0,0,0,0,0,0.0,negative,High,117,108,0,0
CUST_985338,Standard,Life,Email,CAMP_009,2026-01-31,1,0,0,0,0,0.35,mixed,Low,42,14,0,0
CUST_735320,Premium,Home,Email,CAMP_001,2026-02-28,0,0,0,1,0,0.0,negative,High,2,176,0,1
CUST_706510,Basic,Home,Email,CAMP_005,2026-04-19,0,0,0,0,0,0.0,negative,Low,89,100,0,0
CUST_882634,Standard,Auto,SMS,CAMP_008,2026-04-11,1,0,0,0,0,0.35,mixed,Mid,103,121,0,1
CUST_930313,Standard,Health,SMS,CAMP_008,2026-02-11,1,0,1,0,0,0.6,neutral,Low,100,86,0,0
CUST_855978,Standard,Life,Email,CAMP_002,2026-02-18,1,0,1,0,0,0.6,neutral,High,118,44,0,0
CUST_851092,Standard,Health,Email,CAMP_001,2026-04-28,0,0,0,0,0,0.0,negative,High,42,120,0,0
CUST_298535,Basic,Life,Email,CAMP_010,2026-03-12,0,0,0,0,0,0.0,negative,High,111,52,1,0
CUST_195303,Basic,Health,Email,CAMP_009,2026-04-06,1,1,1,1,0,0.75,positive,High,25,39,0,1
CUST_625319,Standard,Health,Direct Mail,CAMP_008,2026-03-14,1,1,0,0,0,0.65,neutral,Low,71,99,0,0
CUST_410262,Basic,Home,Email,CAMP_007,2026-02-09,0,0,0,0,0,0.0,negative,Mid,107,64,0,0
CUST_378148,Basic,Life,Email,CAMP_007,2026-03-21,0,0,0,0,0,0.0,negative,Low,110,161,0,1
CUST_089397,Standard,Home,Email,CAMP_005,2026-02-07,0,0,1,0,0,0.25,mixed,Low,75,119,0,0
CUST_249711,Basic,Health,Email,CAMP_007,2026-04-23,0,0,0,0,0,0.0,negative,Low,66,67,0,0
CUST_607102,Premium,Life,Email,CAMP_004,2026-02-23,0,0,1,0,0,0.25,mixed,High,56,6,0,0
CUST_028187,Basic,Home,Email,CAMP_001,2026-04-14,0,0,1,0,0,0.25,mixed,Mid,105,61,0,0
CUST_970233,Basic,Life,Email,CAMP_004,2026-02-18,1,0,1,0,0,0.6,neutral,Low,106,20,0,0
CUST_695977,Premium,Home,Email,CAMP_003,2026-02-04,0,0,1,0,0,0.25,mixed,High,29,39,0,0
CUST_772120,Basic,Life,SMS,CAMP_004,2026-01-29,1,0,0,0,0,0.35,mixed,High,17,51,0,0
CUST_828162,Basic,Home,SMS,CAMP_005,2026-02-07,0,0,1,0,0,0.25,mixed,Low,98,118,0,0
CUST_545342,Standard,Home,Email,CAMP_002,2026-04-20,0,0,0,0,0,0.0,negative,Mid,98,19,0,1
CUST_899515,Standard,Health,Phone,CAMP_005,2026-02-07,1,0,1,0,0,0.6,neutral,Mid,12,29,0,0
CUST_211537,Basic,Auto,Email,CAMP_005,2026-02-09,0,0,0,0,0,0.0,negative,Mid,59,7,0,1
CUST_930076,Basic,Health,Direct Mail,CAMP_002,2026-02-17,0,0,0,0,0,0.0,negative,Mid,61,165,0,1
CUST_537564,Premium,Auto,Direct Mail,CAMP_005,2026-04-29,0,0,0,0,0,0.0,negative,Mid,6,178,0,1
CUST_665425,Standard,Auto,Email,CAMP_007,2026-04-12,0,0,1,0,0,0.25,mixed,Low,80,53,0,0
CUST_537952,Standard,Auto,Email,CAMP_005,2026-02-22,0,0,0,0,0,0.0,negative,Mid,117,82,0,0
CUST_252868,Standard,Auto,Phone,CAMP_001,2026-03-09,0,0,0,0,0,0.0,negative,Low,26,54,0,0
CUST_117273,Standard,Auto,Email,CAMP_008,2026-03-22,1,0,0,0,0,0.35,mixed,Low,94,96,0,0
CUST_403076,Premium,Health,Email,CAMP_006,2026-02-23,0,0,0,0,0,0.0,negative,Low,10,99,1,0
CUST_631650,Premium,Health,SMS,CAMP_005,2026-04-02,0,0,0,0,1,0.0,negative,Mid,26,46,0,1
CUST_293785,Standard,Life,SMS,CAMP_001,2026-02-22,1,0,0,0,0,0.35,mixed,Mid,68,116,0,0
CUST_798560,Standard,Auto,Phone,CAMP_001,2026-02-25,1,0,0,0,0,0.35,mixed,Mid,111,1,0,0
CUST_078289,Standard,Health,Phone,CAMP_001,2026-04-22,1,0,1,1,0,0.45,neutral,Low,107,116,0,1
CUST_622817,Basic,Life,Phone,CAMP_009,2026-03-11,1,1,1,0,0,0.9,positive,High,113,135,0,0
CUST_337913,Standard,Life,Phone,CAMP_004,2026-04-22,1,0,0,0,0,0.35,mixed,Low,119,9,0,0
CUST_288736,Standard,Health,SMS,CAMP_005,2026-04-09,0,0,0,0,0,0.0,negative,Mid,97,130,0,1
CUST_394142,Premium,Home,SMS,CAMP_007,2026-02-26,1,0,0,0,0,0.35,mixed,Low,44,133,0,1
CUST_651993,Standard,Home,Direct Mail,CAMP_007,2026-02-03,0,0,0,0,0,0.0,negative,Mid,16,176,0,1
CUST_758736,Standard,Health,Direct Mail,CAMP_001,2026-02-11,0,0,0,1,0,0.0,negative,Mid,99,145,0,1
CUST_349693,Premium,Life,Phone,CAMP_010,2026-03-02,0,0,1,0,0,0.25,mixed,Mid,23,3,0,0
CUST_700566,Premium,Life,Phone,CAMP_003,2026-04-07,1,0,0,0,0,0.35,mixed,High,63,14,0,0
CUST_215847,Premium,Life,SMS,CAMP_008,2026-04-10,0,0,1,0,0,0.25,mixed,Mid,91,24,0,0
CUST_193503,Standard,Health,Email,CAMP_009,2026-03-06,0,0,0,0,0,0.0,negative,Mid,5,105,0,0
CUST_584316,Standard,Home,Phone,CAMP_006,2026-02-28,0,0,1,0,0,0.25,mixed,Mid,110,128,0,0
CUST_376173,Basic,Auto,Email,CAMP_002,2026-04-04,0,0,0,0,0,0.0,negative,High,37,119,0,0
CUST_590274,Basic,Home,Email,CAMP_006,2026-02-03,0,0,1,0,0,0.25,mixed,High,26,59,0,0
CUST_007877,Standard,Life,Email,CAMP_003,2026-03-06,0,0,0,0,0,0.0,negative,Mid,45,36,0,1
CUST_122707,Premium,Health,SMS,CAMP_009,2026-02-15,1,0,0,0,0,0.35,mixed,Mid,56,11,0,0
CUST_438262,Standard,Home,SMS,CAMP_008,2026-03-31,1,1,0,0,0,0.65,neutral,High,55,67,0,0
CUST_560378,Premium,Life,Email,CAMP_009,2026-03-31,0,0,0,0,0,0.0,negative,High,19,54,1,0
CUST_795560,Standard,Health,Email,CAMP_009,2026-04-16,0,0,1,0,0,0.15,negative,Low,23,54,1,0
CUST_824661,Standard,Health,Email,CAMP_002,2026-04-27,0,0,1,0,0,0.25,mixed,High,58,15,0,0
CUST_876271,Standard,Health,Email,CAMP_001,2026-02-17,0,0,0,0,0,0.0,negative,Mid,28,52,0,0
CUST_385938,Standard,Health,Email,CAMP_007,2026-02-18,1,0,0,0,0,0.35,mixed,Mid,78,151,0,1
CUST_110311,Standard,Life,SMS,CAMP_007,2026-03-07,0,0,1,0,0,0.25,mixed,Mid,108,43,0,0
CUST_933405,Basic,Home,Email,CAMP_009,2026-03-17,1,0,0,0,0,0.35,mixed,Low,3,158,0,1
CUST_477058,Basic,Home,Email,CAMP_007,2026-04-05,0,0,0,0,0,0.0,negative,High,5,15,0,1
CUST_049347,Standard,Life,Email,CAMP_009,2026-02-19,0,0,0,0,1,0.0,negative,Mid,78,115,0,1
CUST_836238,Standard,Auto,SMS,CAMP_004,2026-03-21,0,0,1,0,0,0.25,mixed,Low,4,19,0,0
CUST_878121,Premium,Life,Phone,CAMP_002,2026-04-23,0,0,0,0,0,0.0,negative,Mid,77,69,0,0
CUST_734412,Basic,Life,Email,CAMP_001,2026-02-04,1,0,0,0,0,0.35,mixed,Low,59,172,0,1
CUST_991854,Standard,Life,Email,CAMP_005,2026-04-20,0,0,0,0,0,0.0,negative,Mid,55,139,0,1
CUST_771176,Standard,Home,SMS,CAMP_001,2026-02-14,0,0,0,0,0,0.0,negative,Mid,73,92,0,0
CUST_831652,Standard,Life,Email,CAMP_006,2026-03-05,1,0,0,0,0,0.35,mixed,Mid,108,114,0,0
CUST_231632,Basic,Auto,Phone,CAMP_005,2026-02-11,1,0,1,0,0,0.6,neutral,Low,16,119,0,0
CUST_247577,Standard,Life,Direct Mail,CAMP_003,2026-02-01,0,0,1,0,0,0.25,mixed,Low,17,143,0,0
CUST_520953,Standard,Health,SMS,CAMP_006,2026-02-23,0,0,1,0,0,0.15,negative,Low,84,107,1,0
CUST_974458,Standard,Health,Direct Mail,CAMP_007,2026-03-25,1,0,0,0,0,0.35,mixed,Mid,7,92,0,0
CUST_874191,Standard,Health,Email,CAMP_001,2026-03-04,0,0,0,0,0,0.0,negative,High,52,13,0,1
CUST_670521,Standard,Home,Email,CAMP_005,2026-03-27,0,0,0,0,0,0.0,negative,Mid,60,173,1,0
CUST_286560,Standard,Auto,Email,CAMP_010,2026-04-06,1,0,1,1,0,0.45,neutral,Mid,48,102,0,1
CUST_168107,Standard,Life,Email,CAMP_003,2026-03-26,0,0,0,0,0,0.0,negative,Low,64,52,0,0
CUST_906576,Standard,Auto,Email,CAMP_008,2026-03-31,1,0,0,0,0,0.35,mixed,Low,14,24,0,0
CUST_613944,Premium,Home,SMS,CAMP_004,2026-02-24,1,0,0,0,0,0.35,mixed,High,33,109,0,0
CUST_365941,Basic,Life,SMS,CAMP_003,2026-04-12,1,0,0,0,0,0.35,mixed,Mid,1,141,0,1
CUST_186152,Standard,Life,Email,CAMP_009,2026-01-31,1,0,1,0,0,0.6,neutral,Low,116,146,0,0
CUST_234997,Standard,Life,SMS,CAMP_004,2026-04-16,0,0,0,1,0,0.0,negative,Mid,100,160,0,1
CUST_819711,Standard,Health,Email,CAMP_009,2026-01-31,0,0,0,0,0,0.0,negative,Mid,31,161,0,1
CUST_691148,Standard,Auto,Email,CAMP_007,2026-03-27,0,0,0,0,0,0.0,negative,Low,5,112,0,0
CUST_847492,Standard,Health,Email,CAMP_009,2026-04-09,0,0,0,0,0,0.0,negative,Low,33,171,1,0
CUST_046574,Basic,Life,SMS,CAMP_009,2026-04-21,1,0,1,0,0,0.6,neutral,Mid,115,13,0,0
CUST_338376,Standard,Home,SMS,CAMP_010,2026-03-18,0,0,1,0,0,0.25,mixed,Low,98,71,0,0
CUST_983533,Basic,Home,Phone,CAMP_006,2026-04-12,1,0,1,0,0,0.6,neutral,Mid,80,87,0,0
CUST_675489,Basic,Life,Email,CAMP_010,2026-02-22,1,0,0,0,0,0.35,mixed,High,111,126,0,1
CUST_057818,Standard,Life,Email,CAMP_001,2026-02-24,1,0,1,0,0,0.6,neutral,High,22,54,0,0
CUST_191257,Standard,Home,Direct Mail,CAMP_005,2026-04-22,0,0,0,0,0,0.0,negative,Low,65,52,0,0
CUST_264360,Standard,Auto,Email,CAMP_004,2026-03-19,0,0,0,0,0,0.0,negative,Low,96,163,1,0
CUST_773469,Standard,Auto,Email,CAMP_001,2026-04-19,1,0,0,0,0,0.35,mixed,Mid,3,117,0,0
CUST_467717,Standard,Home,Email,CAMP_009,2026-03-16,0,0,0,0,0,0.0,negative,Low,53,114,1,0
CUST_292822,Standard,Home,Email,CAMP_009,2026-04-13,1,0,0,0,1,0.35,mixed,High,43,33,0,1
CUST_952834,Standard,Life,SMS,CAMP_008,2026-02-14,1,0,0,0,0,0.35,mixed,Mid,22,90,0,0
CUST_138593,Standard,Health,Email,CAMP_007,2026-03-26,0,0,1,1,0,0.1,negative,Mid,27,76,0,1
CUST_517966,Basic,Auto,SMS,CAMP_007,2026-02-16,1,0,0,0,0,0.35,mixed,Mid,117,112,0,0
CUST_150939,Standard,Home,Direct Mail,CAMP_004,2026-03-25,0,0,0,0,0,0.0,negative,Low,62,166,0,1
CUST_158080,Basic,Auto,Email,CAMP_007,2026-02-27,1,0,1,0,0,0.6,neutral,Mid,10,50,0,0
CUST_286347,Premium,Health,Email,CAMP_010,2026-03-18,0,0,0,0,0,0.0,negative,High,82,146,0,1
CUST_324195,Standard,Life,Phone,CAMP_003,2026-04-21,1,0,1,0,0,0.6,neutral,Low,71,114,0,0
CUST_254420,Premium,Auto,SMS,CAMP_004,2026-02-14,1,0,0,0,0,0.35,mixed,Low,48,89,0,0
CUST_673677,Standard,Home,Phone,CAMP_002,2026-04-05,1,0,0,0,0,0.25,mixed,High,48,171,1,0
CUST_355607,Standard,Life,Email,CAMP_010,2026-04-05,1,1,0,0,0,0.65,neutral,Mid,65,26,0,0
CUST_058201,Basic,Health,SMS,CAMP_006,2026-02-26,0,0,0,0,0,0.0,negative,Low,112,122,0,1
CUST_572935,Standard,Life,Direct Mail,CAMP_006,2026-03-17,0,0,0,0,0,0.0,negative,Low,92,72,0,0
CUST_748090,Standard,Home,Email,CAMP_003,2026-04-21,1,0,0,0,0,0.25,mixed,Mid,49,123,1,0
CUST_041053,Standard,Life,Phone,CAMP_001,2026-03-19,1,1,0,0,0,0.65,neutral,Mid,30,25,0,0
CUST_844585,Standard,Life,SMS,CAMP_009,2026-02-10,1,0,0,0,0,0.35,mixed,Mid,14,133,0,1
CUST_111830,Standard,Life,Phone,CAMP_009,2026-04-01,1,0,0,1,0,0.1,negative,Low,24,12,1,1
CUST_508311,Standard,Auto,Email,CAMP_004,2026-02-08,1,0,1,0,0,0.5,neutral,Low,17,63,1,0
CUST_714889,Standard,Life,Email,CAMP_008,2026-03-03,0,0,0,0,0,0.0,negative,Mid,97,164,0,1
CUST_936144,Premium,Auto,Email,CAMP_006,2026-04-15,1,0,0,0,0,0.35,mixed,High,70,114,0,0
CUST_337177,Premium,Health,Direct Mail,CAMP_007,2026-04-03,0,0,0,0,0,0.0,negative,Mid,5,88,1,0
CUST_458758,Basic,Health,Email,CAMP_002,2026-03-31,0,0,1,0,0,0.25,mixed,Mid,112,59,0,0
CUST_586784,Standard,Life,Email,CAMP_007,2026-02-20,0,0,0,1,0,0.0,negative,High,19,16,0,1
CUST_154963,Premium,Life,Phone,CAMP_002,2026-01-30,1,0,0,0,0,0.35,mixed,Low,78,20,0,0
CUST_768214,Basic,Auto,Email,CAMP_003,2026-04-17,0,0,1,0,0,0.25,mixed,Low,2,129,0,0
CUST_821436,Premium,Health,SMS,CAMP_004,2026-02-19,0,0,0,0,0,0.0,negative,Low,71,49,0,0
CUST_118802,Standard,Home,Email,CAMP_003,2026-04-28,1,0,0,0,0,0.35,mixed,Low,67,13,0,0
CUST_243581,Basic,Home,SMS,CAMP_010,2026-02-26,1,0,0,0,0,0.35,mixed,High,110,79,0,0
CUST_318388,Basic,Life,Email,CAMP_001,2026-03-23,1,0,1,0,0,0.6,neutral,Low,73,71,0,0
CUST_749179,Basic,Health,SMS,CAMP_010,2026-04-03,1,0,0,0,0,0.35,mixed,High,59,173,0,1
CUST_415823,Standard,Home,SMS,CAMP_002,2026-03-04,0,0,0,0,0,0.0,negative,Low,64,41,0,1
CUST_648832,Basic,Life,Email,CAMP_009,2026-04-11,0,0,1,0,0,0.15,negative,Mid,76,48,1,0
CUST_430793,Premium,Life,Email,CAMP_004,2026-02-24,1,1,1,0,0,0.8,positive,Low,50,29,1,0
CUST_755470,Basic,Home,Email,CAMP_010,2026-03-10,0,0,0,0,0,0.0,negative,Low,86,34,0,1
CUST_871988,Basic,Life,Phone,CAMP_006,2026-04-20,1,0,0,0,0,0.35,mixed,Low,64,96,0,0
CUST_879582,Basic,Health,Email,CAMP_005,2026-02-26,1,0,0,0,0,0.35,mixed,Mid,117,40,0,0
CUST_591440,Standard,Home,Email,CAMP_002,2026-02-27,0,0,1,0,0,0.25,mixed,Mid,24,130,0,0
CUST_462058,Premium,Health,Email,CAMP_005,2026-02-06,1,0,0,0,0,0.35,mixed,High,88,147,0,1
CUST_406028,Standard,Health,SMS,CAMP_006,2026-04-13,1,0,0,1,0,0.1,negative,High,100,88,1,1
CUST_553585,Standard,Health,Phone,CAMP_010,2026-02-04,1,1,1,0,0,0.9,positive,Mid,87,43,0,0
CUST_864432,Standard,Life,Email,CAMP_003,2026-03-07,0,0,1,0,0,0.25,mixed,High,118,148,0,0
CUST_729497,Basic,Health,Phone,CAMP_001,2026-02-23,0,0,0,0,0,0.0,negative,Low,53,174,1,0
CUST_595619,Standard,Life,SMS,CAMP_003,2026-04-19,1,0,1,0,0,0.6,neutral,Low,65,166,0,0
CUST_141184,Standard,Health,Phone,CAMP_003,2026-03-12,1,0,0,0,0,0.35,mixed,Mid,19,166,0,1
CUST_525014,Standard,Life,Phone,CAMP_010,2026-03-09,1,1,1,0,0,0.8,positive,Mid,45,146,1,0
CUST_377267,Premium,Health,Email,CAMP_002,2026-03-17,0,0,0,0,0,0.0,negative,Mid,20,133,0,1
CUST_234889,Premium,Health,Direct Mail,CAMP_010,2026-03-22,0,0,0,0,0,0.0,negative,Mid,96,173,0,1
CUST_180050,Premium,Health,Phone,CAMP_002,2026-02-17,0,0,0,0,1,0.0,negative,High,94,61,1,1
CUST_907976,Basic,Life,SMS,CAMP_009,2026-02-09,0,0,0,0,0,0.0,negative,Low,24,168,0,1
CUST_058421,Basic,Life,Email,CAMP_005,2026-02-14,0,0,0,0,0,0.0,negative,High,97,3,0,1
CUST_301363,Standard,Health,Email,CAMP_001,2026-04-27,0,0,0,0,0,0.0,negative,Mid,39,150,1,0
CUST_566116,Standard,Home,SMS,CAMP_007,2026-02-02,0,0,0,0,0,0.0,negative,Mid,88,60,0,0
CUST_500192,Standard,Auto,Email,CAMP_008,2026-03-21,1,0,0,0,0,0.25,mixed,Low,113,52,1,0
CUST_818414,Basic,Health,SMS,CAMP_009,2026-04-07,1,0,0,0,0,0.35,mixed,Low,100,122,0,1
CUST_857471,Basic,Life,Email,CAMP_002,2026-03-26,1,0,0,0,0,0.35,mixed,Low,23,31,0,0
CUST_721867,Standard,Home,SMS,CAMP_007,2026-04-13,1,0,0,0,0,0.35,mixed,Mid,22,179,0,1
CUST_670543,Basic,Life,Email,CAMP_006,2026-02-09,0,0,0,0,0,0.0,negative,Mid,14,131,0,1
CUST_330424,Standard,Auto,Email,CAMP_005,2026-03-05,0,0,0,0,0,0.0,negative,Low,102,3,1,1
CUST_761416,Standard,Home,Email,CAMP_009,2026-04-01,0,0,0,0,0,0.0,negative,Mid,66,153,0,1
CUST_069096,Basic,Home,Phone,CAMP_005,2026-02-03,1,0,1,0,0,0.6,neutral,Mid,19,19,0,0
CUST_857083,Standard,Home,SMS,CAMP_004,2026-03-08,1,1,1,0,0,0.8,positive,High,71,148,1,0
CUST_223792,Standard,Health,Direct Mail,CAMP_006,2026-04-11,0,0,0,0,0,0.0,negative,Mid,64,147,0,1
CUST_906210,Standard,Life,Phone,CAMP_010,2026-03-08,1,1,0,0,0,0.65,neutral,Mid,72,116,0,0
CUST_283463,Standard,Auto,Phone,CAMP_009,2026-04-10,1,0,0,0,0,0.35,mixed,Mid,77,108,0,0
CUST_712880,Standard,Home,SMS,CAMP_008,2026-03-13,1,0,0,0,0,0.35,mixed,Mid,20,150,0,1
CUST_465368,Standard,Auto,Phone,CAMP_001,2026-02-07,0,0,0,0,0,0.0,negative,Mid,47,153,0,1
CUST_035577,Standard,Health,Direct Mail,CAMP_004,2026-03-18,0,0,0,0,0,0.0,negative,Low,87,127,0,1
CUST_180748,Standard,Home,Phone,CAMP_001,2026-03-07,1,0,0,0,0,0.35,mixed,High,110,30,0,0
CUST_511783,Basic,Home,Email,CAMP_001,2026-04-12,0,0,0,0,0,0.0,negative,Mid,30,120,0,0
CUST_436722,Standard,Home,SMS,CAMP_009,2026-04-15,1,0,1,0,0,0.6,neutral,Mid,69,36,0,0
CUST_975616,Basic,Auto,Email,CAMP_009,2026-03-01,0,0,0,0,0,0.0,negative,Mid,114,8,0,1
CUST_917911,Standard,Health,Email,CAMP_002,2026-04-21,0,0,1,0,0,0.25,mixed,Mid,73,27,0,0
CUST_226015,Standard,Life,SMS,CAMP_005,2026-04-19,1,0,0,0,0,0.35,mixed,Low,28,83,0,0
CUST_828035,Standard,Home,Phone,CAMP_003,2026-03-14,1,0,1,0,0,0.6,neutral,Low,71,174,0,0
CUST_134890,Basic,Home,Email,CAMP_001,2026-02-08,1,0,0,0,0,0.35,mixed,Low,3,6,0,0
CUST_430646,Premium,Life,Email,CAMP_004,2026-04-03,0,0,0,0,0,0.0,negative,Low,59,13,0,1
CUST_752574,Basic,Auto,Phone,CAMP_002,2026-03-18,1,0,0,0,0,0.25,mixed,Low,69,16,1,0
CUST_976747,Standard,Health,Email,CAMP_008,2026-03-29,0,0,0,0,0,0.0,negative,Mid,7,34,0,1
CUST_946549,Standard,Life,Email,CAMP_010,2026-03-31,1,0,0,0,1,0.35,mixed,Low,25,97,0,1
CUST_269519,Standard,Auto,Phone,CAMP_005,2026-04-08,1,1,0,0,0,0.65,neutral,High,119,148,0,0
CUST_781727,Premium,Life,Phone,CAMP_003,2026-04-27,1,0,0,0,0,0.35,mixed,High,76,8,0,0
CUST_618350,Standard,Health,SMS,CAMP_005,2026-02-27,0,0,0,0,0,0.0,negative,Low,56,145,0,1
CUST_329191,Standard,Auto,SMS,CAMP_010,2026-03-06,1,0,1,0,0,0.6,neutral,Mid,28,165,0,0
CUST_817113,Standard,Life,Email,CAMP_002,2026-02-13,0,0,0,0,0,0.0,negative,Mid,15,14,1,1
CUST_794545,Standard,Life,Email,CAMP_007,2026-03-31,1,0,0,0,0,0.35,mixed,High,52,81,0,0
CUST_426561,Standard,Health,Phone,CAMP_001,2026-04-03,1,0,0,1,0,0.2,negative,Mid,66,147,0,1
CUST_549028,Premium,Life,Phone,CAMP_004,2026-04-10,1,1,1,0,0,0.9,positive,Low,22,126,0,0
CUST_285350,Premium,Life,Email,CAMP_005,2026-02-11,0,0,1,0,0,0.25,mixed,Low,97,33,0,0
CUST_029774,Premium,Health,Email,CAMP_004,2026-04-14,0,0,0,1,0,0.0,negative,High,52,26,0,1
CUST_880214,Premium,Health,Email,CAMP_002,2026-03-24,0,0,0,0,0,0.0,negative,Low,7,80,0,0
CUST_628702,Standard,Home,Email,CAMP_008,2026-04-22,0,0,0,0,0,0.0,negative,High,17,153,0,1
CUST_050496,Premium,Life,Email,CAMP_007,2026-01-29,0,0,0,0,0,0.0,negative,Low,104,171,0,1
CUST_614407,Basic,Auto,Email,CAMP_005,2026-03-01,0,0,0,0,0,0.0,negative,Mid,41,86,0,0
CUST_653679,Standard,Health,Phone,CAMP_005,2026-04-25,1,1,0,0,0,0.65,neutral,Mid,45,95,0,0
CUST_876047,Premium,Health,Email,CAMP_001,2026-04-15,0,0,0,0,0,0.0,negative,Low,24,101,0,0
CUST_365726,Basic,Home,SMS,CAMP_007,2026-03-28,0,0,0,0,0,0.0,negative,Low,97,88,0,0
CUST_974598,Standard,Life,SMS,CAMP_003,2026-04-26,0,0,0,0,0,0.0,negative,Low,98,117,0,0
CUST_263345,Standard,Health,Phone,CAMP_004,2026-03-28,1,0,0,0,0,0.35,mixed,Mid,30,49,0,0
CUST_956541,Basic,Auto,Direct Mail,CAMP_009,2026-03-12,0,0,0,0,0,0.0,negative,Mid,88,97,0,0
CUST_277448,Basic,Life,Email,CAMP_007,2026-02-22,0,0,0,0,0,0.0,negative,Low,55,110,0,0
CUST_780807,Basic,Health,Email,CAMP_007,2026-04-01,0,0,1,0,0,0.25,mixed,Mid,21,101,0,0
CUST_189758,Premium,Health,Phone,CAMP_003,2026-03-18,1,0,0,0,0,0.35,mixed,Low,96,176,0,1
CUST_674983,Standard,Auto,Email,CAMP_006,2026-02-27,0,0,0,0,0,0.0,negative,Mid,10,134,0,1
CUST_743090,Basic,Health,Email,CAMP_001,2026-02-12,1,0,0,0,0,0.35,mixed,Mid,105,132,0,1
CUST_203544,Basic,Health,Email,CAMP_003,2026-02-21,0,0,1,0,0,0.25,mixed,High,4,145,0,0
CUST_184291,Premium,Auto,Phone,CAMP_009,2026-03-16,1,0,0,0,0,0.35,mixed,High,39,95,0,0
CUST_125850,Standard,Life,Email,CAMP_005,2026-02-23,0,0,0,0,0,0.0,negative,Low,28,55,0,0
CUST_241619,Standard,Life,SMS,CAMP_007,2026-03-23,1,0,0,0,0,0.35,mixed,Low,29,96,0,0
CUST_005267,Premium,Health,Email,CAMP_008,2026-02-02,0,0,0,0,0,0.0,negative,High,58,166,0,1
CUST_244952,Standard,Auto,SMS,CAMP_010,2026-03-01,0,0,1,0,0,0.15,negative,Low,91,159,1,0
CUST_082616,Standard,Health,Email,CAMP_001,2026-03-22,1,0,0,0,0,0.25,mixed,Low,48,64,1,0
CUST_529015,Standard,Life,Phone,CAMP_006,2026-04-05,0,0,0,0,0,0.0,negative,Low,62,87,0,0
CUST_938809,Premium,Home,Phone,CAMP_010,2026-04-17,0,0,0,0,1,0.0,negative,Mid,117,49,0,1
CUST_419627,Standard,Home,Email,CAMP_002,2026-02-10,0,0,0,0,0,0.0,negative,Mid,60,2,0,1
CUST_311022,Premium,Health,Email,CAMP_009,2026-02-24,1,0,0,0,0,0.35,mixed,High,96,56,0,0
CUST_555669,Standard,Health,Phone,CAMP_006,2026-03-28,0,0,0,0,0,0.0,negative,Low,47,18,0,1
CUST_445994,Premium,Home,Phone,CAMP_004,2026-01-31,1,0,0,0,0,0.35,mixed,Low,10,64,0,0
